Position,Coverage +,SPC +,T +,T + (close),pvalue +,padj +,Coverage -,SPC -,T -,T - (close),pvalue -,padj -
1958,175,0,0.0099,0.0099,1.00e+00,1.00e+00,117,0,0.01,0.01,1.00e+00,1.00e+00
1959,175,0,0.0099,0.0099,1.00e+00,1.00e+00,117,0,0.01,0.01,1.00e+00,1.00e+00
1960,175,0,0.0099,0.0099,1.00e+00,1.00e+00,119,1,0.0045,0.0045,1.28e-01,1.00e+00
1961,175,0,0.0099,0.0099,1.00e+00,1.00e+00,118,0,0.01,0.01,1.00e+00,1.00e+00
1962,176,1,0.0057,0.0057,1.80e-01,1.00e+00,118,1,0.0045,0.0045,1.28e-01,1.00e+00
1963,174,0,0.0099,0.0099,1.00e+00,1.00e+00,117,1,0.0046,0.0046,1.28e-01,1.00e+00
1964,174,1,0.0057,0.0057,1.80e-01,1.00e+00,116,1,0.0046,0.0046,1.28e-01,1.00e+00
1965,176,2,0.011,0.011,9.21e-02,1.00e+00,115,5,0.023,0.023,2.83e-03,1.00e+00
1966,174,0,0.0099,0.0099,1.00e+00,1.00e+00,110,0,0.01,0.01,1.00e+00,1.00e+00
1967,174,0,0.0099,0.0099,1.00e+00,1.00e+00,110,0,0.01,0.01,1.00e+00,1.00e+00
1968,177,3,0.017,0.017,5.70e-02,1.00e+00,112,0,0.01,0.01,1.00e+00,1.00e+00
1969,178,1,0.0056,0.0056,1.80e-01,1.00e+00,112,0,0.01,0.01,1.00e+00,1.00e+00
1970,178,0,0.0099,0.0099,1.00e+00,1.00e+00,112,0,0.01,0.01,1.00e+00,1.00e+00
1971,178,0,0.0099,0.0099,1.00e+00,1.00e+00,112,0,0.01,0.01,1.00e+00,1.00e+00
1972,178,0,0.0099,0.0099,1.00e+00,1.00e+00,113,0,0.01,0.01,1.00e+00,1.00e+00
1973,177,1,0.0056,0.0056,1.80e-01,1.00e+00,113,0,0.01,0.01,1.00e+00,1.00e+00
1974,179,3,0.017,0.017,5.70e-02,1.00e+00,113,1,0.0046,0.0046,1.28e-01,1.00e+00
1975,178,0,0.0099,0.0099,1.00e+00,1.00e+00,112,1,0.0046,0.0046,1.28e-01,1.00e+00
1976,177,1,0.0056,0.0056,1.80e-01,1.00e+00,115,2,0.0091,0.0091,3.97e-02,1.00e+00
1977,177,0,0.0099,0.0099,1.00e+00,1.00e+00,113,0,0.01,0.01,1.00e+00,1.00e+00
1978,177,0,0.0099,0.0099,1.00e+00,1.00e+00,114,0,0.01,0.01,1.00e+00,1.00e+00
1979,177,0,0.0099,0.0099,1.00e+00,1.00e+00,114,1,0.0046,0.0046,1.28e-01,1.00e+00
1980,177,0,0.0099,0.0099,1.00e+00,1.00e+00,114,0,0.01,0.01,1.00e+00,1.00e+00
1981,177,0,0.0099,0.0099,1.00e+00,1.00e+00,114,3,0.014,0.014,1.53e-02,1.00e+00
1982,177,0,0.0099,0.0099,1.00e+00,1.00e+00,111,1,0.0047,0.0047,1.28e-01,1.00e+00
1983,177,0,0.0099,0.0099,1.00e+00,1.00e+00,110,1,0.0047,0.0047,1.28e-01,1.00e+00
1984,176,1,0.0057,0.0057,1.80e-01,1.00e+00,110,0,0.01,0.01,1.00e+00,1.00e+00
1985,180,5,0.028,0.028,2.66e-02,1.00e+00,114,0,0.01,0.01,1.00e+00,1.00e+00
1986,181,1,0.0055,0.0055,1.80e-01,1.00e+00,114,0,0.01,0.01,1.00e+00,1.00e+00
1987,186,5,0.027,0.027,2.66e-02,1.00e+00,115,1,0.0044,0.0044,1.28e-01,1.00e+00
1988,185,0,0.0099,0.0099,1.00e+00,1.00e+00,114,3,0.013,0.013,1.53e-02,1.00e+00
1989,187,2,0.011,0.011,9.21e-02,1.00e+00,111,0,0.01,0.01,1.00e+00,1.00e+00
1990,187,0,0.0099,0.0099,1.00e+00,1.00e+00,111,0,0.01,0.01,1.00e+00,1.00e+00
1991,187,0,0.0099,0.0099,1.00e+00,1.00e+00,111,0,0.01,0.01,1.00e+00,1.00e+00
1992,188,1,0.0053,0.0053,1.80e-01,1.00e+00,111,0,0.01,0.01,1.00e+00,1.00e+00
1993,187,0,0.0099,0.0099,1.00e+00,1.00e+00,111,3,0.013,0.013,1.53e-02,1.00e+00
1994,184,0,0.0099,0.0099,1.00e+00,1.00e+00,108,0,0.01,0.01,1.00e+00,1.00e+00
1995,188,4,0.021,0.021,3.81e-02,1.00e+00,108,6,0.027,0.027,1.29e-03,1.00e+00
1996,185,0,0.0099,0.0099,1.00e+00,1.00e+00,102,0,0.01,0.01,1.00e+00,1.00e+00
1997,190,5,0.026,0.026,2.66e-02,1.00e+00,102,0,0.01,0.01,1.00e+00,1.00e+00
1998,190,0,0.0099,0.0099,1.00e+00,1.00e+00,104,0,0.01,0.01,1.00e+00,1.00e+00
1999,190,0,0.0099,0.0099,1.00e+00,1.00e+00,105,0,0.01,0.01,1.00e+00,1.00e+00
2000,190,0,0.0099,0.0099,1.00e+00,1.00e+00,105,0,0.01,0.01,1.00e+00,1.00e+00
2001,188,0,0.0099,0.0099,1.00e+00,1.00e+00,108,0,0.01,0.01,1.00e+00,1.00e+00
2002,188,0,0.0099,0.0099,1.00e+00,1.00e+00,108,0,0.01,0.01,1.00e+00,1.00e+00
2003,188,0,0.0099,0.0099,1.00e+00,1.00e+00,108,1,0.0044,0.0044,1.28e-01,1.00e+00
2004,188,0,0.0099,0.0099,1.00e+00,1.00e+00,107,4,0.018,0.018,6.41e-03,1.00e+00
2005,185,0,0.0099,0.0099,1.00e+00,1.00e+00,103,5,0.023,0.023,2.83e-03,1.00e+00
2006,184,1,0.0054,0.0054,1.80e-01,1.00e+00,98,0,0.01,0.01,1.00e+00,1.00e+00
2007,184,0,0.0099,0.0099,1.00e+00,1.00e+00,98,0,0.01,0.01,1.00e+00,1.00e+00
2008,184,0,0.0099,0.0099,1.00e+00,1.00e+00,100,0,0.01,0.01,1.00e+00,1.00e+00
2009,184,0,0.0099,0.0099,1.00e+00,1.00e+00,101,0,0.01,0.01,1.00e+00,1.00e+00
2010,184,0,0.0099,0.0099,1.00e+00,1.00e+00,101,0,0.01,0.01,1.00e+00,1.00e+00
2011,189,5,0.026,0.026,2.66e-02,1.00e+00,101,0,0.01,0.01,1.00e+00,1.00e+00
2012,189,0,0.0099,0.0099,1.00e+00,1.00e+00,102,0,0.01,0.01,1.00e+00,1.00e+00
2013,189,0,0.0099,0.0099,1.00e+00,1.00e+00,102,0,0.01,0.01,1.00e+00,1.00e+00
2014,190,1,0.0053,0.0053,1.80e-01,1.00e+00,102,1,0.0045,0.0045,1.28e-01,1.00e+00
2015,190,0,0.0099,0.0099,1.00e+00,1.00e+00,102,0,0.01,0.01,1.00e+00,1.00e+00
2016,190,0,0.0099,0.0099,1.00e+00,1.00e+00,102,0,0.01,0.01,1.00e+00,1.00e+00
2017,190,0,0.0099,0.0099,1.00e+00,1.00e+00,104,0,0.01,0.01,1.00e+00,1.00e+00
2018,190,0,0.0099,0.0099,1.00e+00,1.00e+00,105,2,0.0089,0.0089,3.97e-02,1.00e+00
2019,190,0,0.0099,0.0099,1.00e+00,1.00e+00,105,5,0.022,0.022,2.83e-03,1.00e+00
2020,187,0,0.0099,0.0099,1.00e+00,1.00e+00,100,1,0.0046,0.0046,1.28e-01,1.00e+00
2021,187,0,0.0099,0.0099,1.00e+00,1.00e+00,100,0,0.01,0.01,1.00e+00,1.00e+00
2022,188,1,0.0053,0.0053,1.80e-01,1.00e+00,100,0,0.01,0.01,1.00e+00,1.00e+00
2023,188,0,0.0099,0.0099,1.00e+00,1.00e+00,101,0,0.01,0.01,1.00e+00,1.00e+00
2024,187,0,0.0099,0.0099,1.00e+00,1.00e+00,101,0,0.01,0.01,1.00e+00,1.00e+00
2025,187,1,0.0053,0.0053,1.80e-01,1.00e+00,101,0,0.01,0.01,1.00e+00,1.00e+00
2026,186,0,0.0099,0.0099,1.00e+00,1.00e+00,103,1,0.0046,0.0046,1.28e-01,1.00e+00
2027,186,1,0.0054,0.0054,1.80e-01,1.00e+00,102,1,0.0046,0.0046,1.28e-01,1.00e+00
2028,191,5,0.026,0.026,2.66e-02,1.00e+00,101,1,0.0045,0.0045,1.28e-01,1.00e+00
2029,191,0,0.0099,0.0099,1.00e+00,1.00e+00,100,0,0.01,0.01,1.00e+00,1.00e+00
2030,191,0,0.0099,0.0099,1.00e+00,1.00e+00,101,0,0.01,0.01,1.00e+00,1.00e+00
2031,191,0,0.0099,0.0099,1.00e+00,1.00e+00,102,0,0.01,0.01,1.00e+00,1.00e+00
2032,192,1,0.0052,0.0052,1.80e-01,1.00e+00,102,0,0.01,0.01,1.00e+00,1.00e+00
2033,194,2,0.01,0.01,9.21e-02,1.00e+00,102,0,0.01,0.01,1.00e+00,1.00e+00
2034,195,1,0.0051,0.0051,1.80e-01,1.00e+00,103,0,0.01,0.01,1.00e+00,1.00e+00
2035,197,2,0.01,0.01,9.21e-02,1.00e+00,103,0,0.01,0.01,1.00e+00,1.00e+00
2036,196,0,0.0099,0.0099,1.00e+00,1.00e+00,104,3,0.013,0.013,1.53e-02,1.00e+00
2037,196,0,0.0099,0.0099,1.00e+00,1.00e+00,101,0,0.01,0.01,1.00e+00,1.00e+00
2038,198,2,0.01,0.01,9.21e-02,1.00e+00,101,0,0.01,0.01,1.00e+00,1.00e+00
2039,198,0,0.0099,0.0099,1.00e+00,1.00e+00,102,0,0.01,0.01,1.00e+00,1.00e+00
2040,198,0,0.0099,0.0099,1.00e+00,1.00e+00,103,3,0.013,0.013,1.53e-02,1.00e+00
2041,198,0,0.0099,0.0099,1.00e+00,1.00e+00,100,1,0.0045,0.0045,1.28e-01,1.00e+00
2042,197,0,0.0099,0.0099,1.00e+00,1.00e+00,99,2,0.0091,0.0091,3.97e-02,1.00e+00
2043,197,0,0.0099,0.0099,1.00e+00,1.00e+00,98,4,0.018,0.018,6.41e-03,1.00e+00
2044,196,0,0.0099,0.0099,1.00e+00,1.00e+00,94,0,0.01,0.01,1.00e+00,1.00e+00
2045,197,1,0.0051,0.0051,1.80e-01,1.00e+00,94,0,0.01,0.01,1.00e+00,1.00e+00
2046,197,0,0.0099,0.0099,1.00e+00,1.00e+00,94,0,0.01,0.01,1.00e+00,1.00e+00
2047,198,1,0.0051,0.0051,1.80e-01,1.00e+00,94,1,0.0047,0.0047,1.28e-01,1.00e+00
2048,198,0,0.0099,0.0099,1.00e+00,1.00e+00,94,0,0.01,0.01,1.00e+00,1.00e+00
2049,199,1,0.005,0.005,1.80e-01,1.00e+00,94,0,0.01,0.01,1.00e+00,1.00e+00
2050,198,0,0.0099,0.0099,1.00e+00,1.00e+00,94,0,0.01,0.01,1.00e+00,1.00e+00
2051,199,1,0.005,0.005,1.80e-01,1.00e+00,94,1,0.0045,0.0045,1.28e-01,1.00e+00
2052,201,2,0.01,0.01,9.21e-02,1.00e+00,95,0,0.01,0.01,1.00e+00,1.00e+00
2053,201,0,0.0099,0.0099,1.00e+00,1.00e+00,95,0,0.01,0.01,1.00e+00,1.00e+00
2054,201,0,0.0099,0.0099,1.00e+00,1.00e+00,95,1,0.0045,0.0045,1.28e-01,1.00e+00
2055,201,0,0.0099,0.0099,1.00e+00,1.00e+00,94,0,0.01,0.01,1.00e+00,1.00e+00
2056,205,4,0.02,0.02,3.81e-02,1.00e+00,97,0,0.01,0.01,1.00e+00,1.00e+00
2057,206,1,0.0049,0.0049,1.80e-01,1.00e+00,97,3,0.013,0.013,1.53e-02,1.00e+00
2058,206,0,0.0099,0.0099,1.00e+00,1.00e+00,96,1,0.0045,0.0045,1.28e-01,1.00e+00
2059,206,0,0.0099,0.0099,1.00e+00,1.00e+00,99,0,0.01,0.01,1.00e+00,1.00e+00
2060,206,0,0.0099,0.0099,1.00e+00,1.00e+00,99,1,0.0045,0.0045,1.28e-01,1.00e+00
2061,208,2,0.0096,0.0096,9.21e-02,1.00e+00,99,0,0.01,0.01,1.00e+00,1.00e+00
2062,208,0,0.0099,0.0099,1.00e+00,1.00e+00,99,0,0.01,0.01,1.00e+00,1.00e+00
2063,208,0,0.0099,0.0099,1.00e+00,1.00e+00,99,0,0.01,0.01,1.00e+00,1.00e+00
2064,208,0,0.0099,0.0099,1.00e+00,1.00e+00,99,4,0.018,0.018,6.41e-03,1.00e+00
2065,207,0,0.0099,0.0099,1.00e+00,1.00e+00,95,0,0.01,0.01,1.00e+00,1.00e+00
2066,207,0,0.0099,0.0099,1.00e+00,1.00e+00,95,0,0.01,0.01,1.00e+00,1.00e+00
2067,207,0,0.0099,0.0099,1.00e+00,1.00e+00,97,0,0.01,0.01,1.00e+00,1.00e+00
2068,207,0,0.0099,0.0099,1.00e+00,1.00e+00,98,0,0.01,0.01,1.00e+00,1.00e+00
2069,207,0,0.0099,0.0099,1.00e+00,1.00e+00,98,0,0.01,0.01,1.00e+00,1.00e+00
2070,206,0,0.0099,0.0099,1.00e+00,1.00e+00,98,0,0.01,0.01,1.00e+00,1.00e+00
2071,222,16,0.072,0.072,1.21e-03,1.00e+00,99,0,0.01,0.01,1.00e+00,1.00e+00
2072,222,0,0.0099,0.0099,1.00e+00,1.00e+00,101,0,0.01,0.01,1.00e+00,1.00e+00
2073,223,1,0.0045,0.0045,1.80e-01,1.00e+00,101,0,0.01,0.01,1.00e+00,1.00e+00
2074,223,0,0.0099,0.0099,1.00e+00,1.00e+00,101,1,0.0042,0.0042,1.28e-01,1.00e+00
2075,223,0,0.0099,0.0099,1.00e+00,1.00e+00,100,0,0.01,0.01,1.00e+00,1.00e+00
2076,232,9,0.039,0.039,7.74e-03,1.00e+00,101,1,0.0041,0.0041,1.28e-01,1.00e+00
2077,232,0,0.0099,0.0099,1.00e+00,1.00e+00,101,0,0.01,0.01,1.00e+00,1.00e+00
2078,234,2,0.0085,0.0085,9.21e-02,1.00e+00,102,0,0.01,0.01,1.00e+00,1.00e+00
2079,236,3,0.013,0.013,5.70e-02,1.00e+00,103,16,0.064,0.064,9.21e-07,3.67e-02
2080,225,0,0.0099,0.0099,1.00e+00,1.00e+00,87,0,0.01,0.01,1.00e+00,1.00e+00
2081,236,11,0.047,0.047,4.44e-03,1.00e+00,88,0,0.01,0.01,1.00e+00,1.00e+00
2082,236,0,0.0099,0.0099,1.00e+00,1.00e+00,91,0,0.01,0.01,1.00e+00,1.00e+00
2083,238,2,0.0084,0.0084,9.21e-02,1.00e+00,91,0,0.01,0.01,1.00e+00,1.00e+00
2084,238,0,0.0099,0.0099,1.00e+00,1.00e+00,91,2,0.0083,0.0083,3.97e-02,1.00e+00
2085,236,0,0.0099,0.0099,1.00e+00,1.00e+00,89,0,0.01,0.01,1.00e+00,1.00e+00
2086,236,0,0.0099,0.0099,1.00e+00,1.00e+00,89,0,0.01,0.01,1.00e+00,1.00e+00
2087,239,3,0.013,0.013,5.70e-02,1.00e+00,89,7,0.029,0.029,5.98e-04,1.00e+00
2088,236,0,0.0099,0.0099,1.00e+00,1.00e+00,82,0,0.01,0.01,1.00e+00,1.00e+00
2089,236,0,0.0099,0.0099,1.00e+00,1.00e+00,83,3,0.013,0.013,1.53e-02,1.00e+00
2090,236,0,0.0099,0.0099,1.00e+00,1.00e+00,82,3,0.013,0.013,1.53e-02,1.00e+00
2091,235,0,0.0099,0.0099,1.00e+00,1.00e+00,86,0,0.01,0.01,1.00e+00,1.00e+00
2092,234,0,0.0099,0.0099,1.00e+00,1.00e+00,90,2,0.0085,0.0085,3.97e-02,1.00e+00
2093,234,0,0.0099,0.0099,1.00e+00,1.00e+00,88,1,0.0043,0.0043,1.28e-01,1.00e+00
2094,235,1,0.0043,0.0043,1.80e-01,1.00e+00,87,0,0.01,0.01,1.00e+00,1.00e+00
2095,235,0,0.0099,0.0099,1.00e+00,1.00e+00,87,0,0.01,0.01,1.00e+00,1.00e+00
2096,234,0,0.0099,0.0099,1.00e+00,1.00e+00,87,1,0.0043,0.0043,1.28e-01,1.00e+00
2097,234,0,0.0099,0.0099,1.00e+00,1.00e+00,86,1,0.0043,0.0043,1.28e-01,1.00e+00
2098,234,2,0.0085,0.0085,9.21e-02,1.00e+00,85,3,0.013,0.013,1.53e-02,1.00e+00
2099,233,0,0.0099,0.0099,1.00e+00,1.00e+00,85,0,0.01,0.01,1.00e+00,1.00e+00
2100,235,2,0.0085,0.0085,9.21e-02,1.00e+00,85,0,0.01,0.01,1.00e+00,1.00e+00
2101,235,0,0.0099,0.0099,1.00e+00,1.00e+00,85,0,0.01,0.01,1.00e+00,1.00e+00
2102,234,0,0.0099,0.0099,1.00e+00,1.00e+00,86,0,0.01,0.01,1.00e+00,1.00e+00
2103,234,0,0.0099,0.0099,1.00e+00,1.00e+00,86,0,0.01,0.01,1.00e+00,1.00e+00
2104,234,0,0.0099,0.0099,1.00e+00,1.00e+00,91,0,0.01,0.01,1.00e+00,1.00e+00
2105,232,1,0.0043,0.0043,1.80e-01,1.00e+00,91,0,0.01,0.01,1.00e+00,1.00e+00
2106,232,0,0.0099,0.0099,1.00e+00,1.00e+00,91,0,0.01,0.01,1.00e+00,1.00e+00
2107,232,0,0.0099,0.0099,1.00e+00,1.00e+00,91,1,0.0043,0.0043,1.28e-01,1.00e+00
2108,231,0,0.0099,0.0099,1.00e+00,1.00e+00,90,2,0.0086,0.0086,3.97e-02,1.00e+00
2109,231,0,0.0099,0.0099,1.00e+00,1.00e+00,91,0,0.01,0.01,1.00e+00,1.00e+00
2110,228,0,0.0099,0.0099,1.00e+00,1.00e+00,92,0,0.01,0.01,1.00e+00,1.00e+00
2111,232,4,0.017,0.017,3.81e-02,1.00e+00,92,0,0.01,0.01,1.00e+00,1.00e+00
2112,232,0,0.0099,0.0099,1.00e+00,1.00e+00,93,0,0.01,0.01,1.00e+00,1.00e+00
2113,232,0,0.0099,0.0099,1.00e+00,1.00e+00,93,0,0.01,0.01,1.00e+00,1.00e+00
2114,232,0,0.0099,0.0099,1.00e+00,1.00e+00,93,0,0.01,0.01,1.00e+00,1.00e+00
2115,232,0,0.0099,0.0099,1.00e+00,1.00e+00,93,0,0.01,0.01,1.00e+00,1.00e+00
2116,233,2,0.0086,0.0086,9.21e-02,1.00e+00,99,0,0.01,0.01,1.00e+00,1.00e+00
2117,236,3,0.013,0.013,5.70e-02,1.00e+00,99,0,0.01,0.01,1.00e+00,1.00e+00
2118,236,0,0.0099,0.0099,1.00e+00,1.00e+00,100,0,0.01,0.01,1.00e+00,1.00e+00
2119,237,1,0.0042,0.0042,1.80e-01,1.00e+00,103,1,0.0043,0.0043,1.28e-01,1.00e+00
2120,235,0,0.0099,0.0099,1.00e+00,1.00e+00,106,0,0.01,0.01,1.00e+00,1.00e+00
2121,237,2,0.0084,0.0084,9.21e-02,1.00e+00,107,0,0.01,0.01,1.00e+00,1.00e+00
2122,237,0,0.0099,0.0099,1.00e+00,1.00e+00,108,0,0.01,0.01,1.00e+00,1.00e+00
2123,236,0,0.0099,0.0099,1.00e+00,1.00e+00,108,0,0.01,0.01,1.00e+00,1.00e+00
2124,236,0,0.0099,0.0099,1.00e+00,1.00e+00,108,4,0.017,0.017,6.41e-03,1.00e+00
2125,236,1,0.0042,0.0042,1.80e-01,1.00e+00,104,0,0.01,0.01,1.00e+00,1.00e+00
2126,235,0,0.0099,0.0099,1.00e+00,1.00e+00,104,1,0.0042,0.0042,1.28e-01,1.00e+00
2127,236,1,0.0042,0.0042,1.80e-01,1.00e+00,103,0,0.01,0.01,1.00e+00,1.00e+00
2128,237,1,0.0042,0.0042,1.80e-01,1.00e+00,103,1,0.0043,0.0043,1.28e-01,1.00e+00
2129,236,0,0.0099,0.0099,1.00e+00,1.00e+00,102,0,0.01,0.01,1.00e+00,1.00e+00
2130,238,2,0.0084,0.0084,9.21e-02,1.00e+00,102,0,0.01,0.01,1.00e+00,1.00e+00
2131,238,0,0.0099,0.0099,1.00e+00,1.00e+00,102,0,0.01,0.01,1.00e+00,1.00e+00
2132,238,0,0.0099,0.0099,1.00e+00,1.00e+00,111,1,0.0042,0.0042,1.28e-01,1.00e+00
2133,238,0,0.0099,0.0099,1.00e+00,1.00e+00,110,5,0.021,0.021,2.83e-03,1.00e+00
2134,237,0,0.0099,0.0099,1.00e+00,1.00e+00,105,0,0.01,0.01,1.00e+00,1.00e+00
2135,238,1,0.0042,0.0042,1.80e-01,1.00e+00,105,1,0.0043,0.0043,1.28e-01,1.00e+00
2136,240,3,0.013,0.013,5.70e-02,1.00e+00,104,0,0.01,0.01,1.00e+00,1.00e+00
2137,240,0,0.0099,0.0099,1.00e+00,1.00e+00,105,0,0.01,0.01,1.00e+00,1.00e+00
2138,240,0,0.0099,0.0099,1.00e+00,1.00e+00,105,0,0.01,0.01,1.00e+00,1.00e+00
2139,241,1,0.0041,0.0041,1.80e-01,1.00e+00,107,0,0.01,0.01,1.00e+00,1.00e+00
2140,241,0,0.0099,0.0099,1.00e+00,1.00e+00,110,0,0.01,0.01,1.00e+00,1.00e+00
2141,243,2,0.0082,0.0082,9.21e-02,1.00e+00,110,0,0.01,0.01,1.00e+00,1.00e+00
2142,243,0,0.0099,0.0099,1.00e+00,1.00e+00,110,0,0.01,0.01,1.00e+00,1.00e+00
2143,243,0,0.0099,0.0099,1.00e+00,1.00e+00,111,0,0.01,0.01,1.00e+00,1.00e+00
2144,242,0,0.0099,0.0099,1.00e+00,1.00e+00,113,0,0.01,0.01,1.00e+00,1.00e+00
2145,242,0,0.0099,0.0099,1.00e+00,1.00e+00,113,0,0.01,0.01,1.00e+00,1.00e+00
2146,242,0,0.0099,0.0099,1.00e+00,1.00e+00,113,2,0.0085,0.0085,3.97e-02,1.00e+00
2147,242,1,0.0041,0.0041,1.80e-01,1.00e+00,112,1,0.0043,0.0043,1.28e-01,1.00e+00
2148,241,0,0.0099,0.0099,1.00e+00,1.00e+00,111,0,0.01,0.01,1.00e+00,1.00e+00
2149,241,0,0.0099,0.0099,1.00e+00,1.00e+00,114,2,0.0085,0.0085,3.97e-02,1.00e+00
2150,241,0,0.0099,0.0099,1.00e+00,1.00e+00,112,0,0.01,0.01,1.00e+00,1.00e+00
2151,242,1,0.0041,0.0041,1.80e-01,1.00e+00,112,0,0.01,0.01,1.00e+00,1.00e+00
2152,242,0,0.0099,0.0099,1.00e+00,1.00e+00,113,0,0.01,0.01,1.00e+00,1.00e+00
2153,242,0,0.0099,0.0099,1.00e+00,1.00e+00,113,0,0.01,0.01,1.00e+00,1.00e+00
2154,242,0,0.0099,0.0099,1.00e+00,1.00e+00,113,0,0.01,0.01,1.00e+00,1.00e+00
2155,245,3,0.012,0.012,5.70e-02,1.00e+00,117,2,0.0084,0.0084,3.97e-02,1.00e+00
2156,244,0,0.0099,0.0099,1.00e+00,1.00e+00,115,0,0.01,0.01,1.00e+00,1.00e+00
2157,247,3,0.012,0.012,5.70e-02,1.00e+00,116,2,0.0085,0.0085,3.97e-02,1.00e+00
2158,244,0,0.0099,0.0099,1.00e+00,1.00e+00,115,0,0.01,0.01,1.00e+00,1.00e+00
2159,244,0,0.0099,0.0099,1.00e+00,1.00e+00,115,1,0.0043,0.0043,1.28e-01,1.00e+00
2160,243,1,0.0041,0.0041,1.80e-01,1.00e+00,114,0,0.01,0.01,1.00e+00,1.00e+00
2161,245,2,0.0082,0.0082,9.21e-02,1.00e+00,115,0,0.01,0.01,1.00e+00,1.00e+00
2162,245,0,0.0099,0.0099,1.00e+00,1.00e+00,116,0,0.01,0.01,1.00e+00,1.00e+00
2163,245,0,0.0099,0.0099,1.00e+00,1.00e+00,116,3,0.013,0.013,1.53e-02,1.00e+00
2164,245,0,0.0099,0.0099,1.00e+00,1.00e+00,115,0,0.01,0.01,1.00e+00,1.00e+00
2165,245,0,0.0099,0.0099,1.00e+00,1.00e+00,115,2,0.0086,0.0086,3.97e-02,1.00e+00
2166,253,9,0.036,0.036,7.74e-03,1.00e+00,114,0,0.01,0.01,1.00e+00,1.00e+00
2167,253,0,0.0099,0.0099,1.00e+00,1.00e+00,114,0,0.01,0.01,1.00e+00,1.00e+00
2168,254,1,0.0039,0.0039,1.80e-01,1.00e+00,117,0,0.01,0.01,1.00e+00,1.00e+00
2169,255,1,0.0039,0.0039,1.80e-01,1.00e+00,121,1,0.0041,0.0041,1.28e-01,1.00e+00
2170,253,0,0.0099,0.0099,1.00e+00,1.00e+00,120,0,0.01,0.01,1.00e+00,1.00e+00
2171,259,6,0.023,0.023,1.91e-02,1.00e+00,120,1,0.0041,0.0041,1.28e-01,1.00e+00
2172,258,0,0.0099,0.0099,1.00e+00,1.00e+00,119,0,0.01,0.01,1.00e+00,1.00e+00
2173,258,0,0.0099,0.0099,1.00e+00,1.00e+00,119,0,0.01,0.01,1.00e+00,1.00e+00
2174,259,1,0.0039,0.0039,1.80e-01,1.00e+00,119,2,0.0082,0.0082,3.97e-02,1.00e+00
2175,253,0,0.0099,0.0099,1.00e+00,1.00e+00,117,0,0.01,0.01,1.00e+00,1.00e+00
2176,253,0,0.0099,0.0099,1.00e+00,1.00e+00,117,0,0.01,0.01,1.00e+00,1.00e+00
2177,253,0,0.0099,0.0099,1.00e+00,1.00e+00,117,0,0.01,0.01,1.00e+00,1.00e+00
2178,253,0,0.0099,0.0099,1.00e+00,1.00e+00,117,1,0.0041,0.0041,1.28e-01,1.00e+00
2179,253,0,0.0099,0.0099,1.00e+00,1.00e+00,116,0,0.01,0.01,1.00e+00,1.00e+00
2180,247,0,0.0099,0.0099,1.00e+00,1.00e+00,116,0,0.01,0.01,1.00e+00,1.00e+00
2181,247,1,0.004,0.004,1.80e-01,1.00e+00,117,0,0.01,0.01,1.00e+00,1.00e+00
2182,247,1,0.004,0.004,1.80e-01,1.00e+00,117,1,0.0041,0.0041,1.28e-01,1.00e+00
2183,243,0,0.0099,0.0099,1.00e+00,1.00e+00,116,0,0.01,0.01,1.00e+00,1.00e+00
2184,241,0,0.0099,0.0099,1.00e+00,1.00e+00,117,1,0.0041,0.0041,1.28e-01,1.00e+00
2185,241,1,0.0041,0.0041,1.80e-01,1.00e+00,118,0,0.01,0.01,1.00e+00,1.00e+00
2186,241,0,0.0099,0.0099,1.00e+00,1.00e+00,121,0,0.01,0.01,1.00e+00,1.00e+00
2187,241,0,0.0099,0.0099,1.00e+00,1.00e+00,121,0,0.01,0.01,1.00e+00,1.00e+00
2188,241,0,0.0099,0.0099,1.00e+00,1.00e+00,121,1,0.0041,0.0041,1.28e-01,1.00e+00
2189,238,0,0.0099,0.0099,1.00e+00,1.00e+00,120,0,0.01,0.01,1.00e+00,1.00e+00
2190,238,0,0.0099,0.0099,1.00e+00,1.00e+00,120,0,0.01,0.01,1.00e+00,1.00e+00
2191,238,0,0.0099,0.0099,1.00e+00,1.00e+00,121,1,0.0041,0.0041,1.28e-01,1.00e+00
2192,237,0,0.0099,0.0099,1.00e+00,1.00e+00,120,0,0.01,0.01,1.00e+00,1.00e+00
2193,238,1,0.0042,0.0042,1.80e-01,1.00e+00,121,1,0.0041,0.0041,1.28e-01,1.00e+00
2194,237,0,0.0099,0.0099,1.00e+00,1.00e+00,120,0,0.01,0.01,1.00e+00,1.00e+00
2195,237,0,0.0099,0.0099,1.00e+00,1.00e+00,120,0,0.01,0.01,1.00e+00,1.00e+00
2196,243,6,0.025,0.025,1.91e-02,1.00e+00,122,1,0.004,0.004,1.28e-01,1.00e+00
2197,242,0,0.0099,0.0099,1.00e+00,1.00e+00,121,0,0.01,0.01,1.00e+00,1.00e+00
2198,242,0,0.0099,0.0099,1.00e+00,1.00e+00,124,0,0.01,0.01,1.00e+00,1.00e+00
2199,243,1,0.0041,0.0041,1.80e-01,1.00e+00,125,0,0.01,0.01,1.00e+00,1.00e+00
2200,243,0,0.0099,0.0099,1.00e+00,1.00e+00,126,2,0.0081,0.0081,3.97e-02,1.00e+00
